Time;Channel;Count
2021-04-15 09:42:09.497879;Switch_on;1
2021-04-15 09:42:09.508269;Nederlands;1
2021-04-15 09:42:09.511147;Switch_on;1
2021-04-15 09:42:09.521522;Nederlands;1
2021-04-15 09:42:09.524364;Switch_on;1
2021-04-15 09:42:09.534712;Nederlands;1
2021-04-15 09:42:09.537543;Switch_on;1
2021-04-15 09:42:09.547888;Nederlands;1
2021-04-15 09:42:09.550757;Switch_on;1
2021-04-15 09:42:09.561170;Nederlands;1
2021-04-15 09:42:09.564229;Switch_on;1
2021-04-15 09:42:09.574612;Nederlands;1
2021-04-15 09:42:09.577449;Switch_on;1
2021-04-15 09:42:09.587797;Nederlands;1
2021-04-15 09:42:09.590660;Switch_on;1
2021-04-15 09:42:09.601034;Nederlands;1
2021-04-15 09:42:09.603862;Switch_on;1
2021-04-15 09:42:09.614210;Nederlands;1
2021-04-15 09:42:09.617038;Switch_on;1
2021-04-15 09:42:09.627387;Nederlands;1
2021-04-15 09:42:09.630242;Switch_on;1
2021-04-15 09:42:09.640611;Nederlands;1
2021-04-15 09:42:09.643434;Switch_on;1
2021-04-15 09:42:09.653818;Nederlands;1
2021-04-15 09:42:09.656843;Switch_on;1
2021-04-15 09:42:09.710899;Klassiek;1
2021-04-15 09:42:09.714045;Switch_on;1
2021-04-15 09:42:09.724501;Klassiek;1
2021-04-15 09:42:09.727565;Switch_on;1
2021-04-15 09:42:09.737920;Klassiek;1
2021-04-15 09:42:09.740857;Switch_on;1
2021-04-15 09:42:09.751222;Klassiek;1
2021-04-15 09:42:09.754830;Switch_on;1
2021-04-15 09:42:09.765274;Klassiek;1
2021-04-15 09:42:09.768416;Switch_on;1
2021-04-15 09:42:09.778920;Klassiek;1
2021-04-15 09:42:09.782134;Switch_on;1
2021-04-15 09:42:09.792653;Klassiek;1
2021-04-15 09:42:09.795759;Switch_on;1
2021-04-15 09:42:09.806252;Klassiek;1
2021-04-15 09:42:09.809347;Switch_on;1
2021-04-15 09:42:09.819804;Klassiek;1
2021-04-15 09:42:09.821886;Switch_on;1
2021-04-15 09:42:09.832519;Klassiek;1
2021-04-15 09:42:09.834374;Switch_on;1
2021-04-15 09:42:09.844620;Klassiek;1
2021-04-15 09:42:09.846280;Switch_on;1
2021-04-15 09:42:09.856550;Klassiek;1
2021-04-15 09:42:09.858381;Switch_on;1
2021-04-15 09:42:09.868630;Klassiek;1
2021-04-15 09:42:09.870346;Switch_on;1
2021-04-15 09:42:09.880648;Klassiek;1
2021-04-15 09:42:09.882739;Switch_on;1
2021-04-15 09:42:09.893387;Klassiek;1
2021-04-15 09:42:09.895250;Switch_on;1
2021-04-15 09:42:09.905491;Klassiek;1
2021-04-15 09:42:09.907125;Switch_on;1
2021-04-15 09:42:09.917343;Klassiek;1
2021-04-15 09:42:09.918973;Switch_on;1
2021-04-15 09:42:09.929190;Klassiek;1
2021-04-15 09:42:09.930890;Switch_on;1
2021-04-15 09:42:09.941129;Klassiek;1
2021-04-15 09:42:09.942761;Switch_on;1
2021-04-15 09:42:09.953021;Klassiek;1
2021-04-15 09:42:09.954840;Switch_on;1
2021-04-15 09:42:09.965607;Klassiek;1
2021-04-15 09:42:09.968550;Switch_on;1
2021-04-15 09:42:09.980600;Klassiek;1
2021-04-15 09:42:09.983089;Switch_on;1
2021-04-15 09:42:09.994271;Klassiek;1
2021-04-15 09:42:09.996826;Switch_on;1
2021-04-15 09:42:10.007985;Klassiek;1
2021-04-15 09:42:10.010966;Switch_on;1
2021-04-15 09:42:10.038936;Klassiek;1
2021-04-15 09:42:10.041556;Switch_on;1
2021-04-15 09:42:10.052047;Klassiek;1
2021-04-15 09:42:10.053978;Switch_on;1
2021-04-15 09:42:10.064226;Klassiek;1
2021-04-15 09:42:10.065921;Switch_on;1
2021-04-15 09:42:10.076146;Klassiek;1
2021-04-15 09:42:10.077777;Switch_on;1
2021-04-15 09:42:10.087996;Klassiek;1
2021-04-15 09:42:10.089631;Switch_on;1
2021-04-15 09:42:10.099846;Klassiek;1
2021-04-15 09:42:10.101510;Switch_on;1
2021-04-15 09:42:10.111740;Klassiek;1
2021-04-15 09:42:10.113366;Switch_on;1
2021-04-15 09:42:10.123587;Klassiek;1
2021-04-15 09:42:10.125205;Switch_on;1
2021-04-15 09:42:10.182527;radio nostalgia;1
2021-04-15 09:42:10.184456;Switch_on;1
2021-04-15 09:42:10.194802;radio nostalgia;1
2021-04-15 09:42:10.196747;Switch_on;1
2021-04-15 09:42:10.207098;radio nostalgia;1
2021-04-15 09:42:10.209043;Switch_on;1
2021-04-15 09:42:10.219381;radio nostalgia;1
2021-04-15 09:42:10.221409;Switch_on;1
2021-04-15 09:42:10.231822;radio nostalgia;1
2021-04-15 09:42:10.233754;Switch_on;1
2021-04-15 09:42:10.244125;radio nostalgia;1
2021-04-15 09:42:10.246134;Switch_on;1
2021-04-15 09:42:10.256621;radio nostalgia;1
2021-04-15 09:42:10.258608;Switch_on;1
2021-04-15 09:42:10.269074;radio nostalgia;1
2021-04-15 09:42:10.271201;Switch_on;1
2021-04-15 09:42:10.281630;radio nostalgia;1
2021-04-15 09:42:10.283561;Switch_on;1
2021-04-15 09:42:10.293925;radio nostalgia;1
2021-04-15 09:42:10.295853;Switch_on;1
2021-04-15 09:42:10.306191;radio nostalgia;1
2021-04-15 09:42:10.308134;Switch_on;1
2021-04-15 09:42:10.318477;radio nostalgia;1
2021-04-15 09:42:10.320532;Switch_on;1
2021-04-15 09:42:10.330964;radio nostalgia;1
2021-04-15 09:42:10.333106;Switch_on;1
2021-04-15 09:42:10.343673;radio nostalgia;1
2021-04-15 09:42:10.345654;Switch_on;1
2021-04-15 09:42:10.356037;radio nostalgia;1
2021-04-15 09:42:10.357926;Switch_on;1
2021-04-15 09:42:10.368172;radio nostalgia;1
2021-04-15 09:42:10.369823;Switch_on;1
2021-04-15 09:42:10.380034;radio nostalgia;1
2021-04-15 09:42:10.381735;Switch_on;1
2021-04-15 09:42:10.391958;radio nostalgia;1
2021-04-15 09:42:10.393586;Switch_on;1
2021-04-15 09:42:10.403790;radio nostalgia;1
2021-04-15 09:42:10.405413;Switch_on;1
2021-04-15 09:42:10.415618;radio nostalgia;1
2021-04-15 09:42:10.417974;Switch_on;1
2021-04-15 09:42:10.432475;radio nostalgia;1
2021-04-15 09:42:10.434550;Switch_on;1
2021-04-15 09:42:10.445626;radio nostalgia;1
2021-04-15 09:42:10.448178;Switch_on;1
2021-04-15 09:42:10.458568;radio nostalgia;1
2021-04-15 09:42:10.460488;Switch_on;1
2021-04-15 09:42:10.470763;radio nostalgia;1
2021-04-15 09:42:10.472938;Switch_on;1
2021-04-15 09:42:10.483227;radio nostalgia;1
2021-04-15 09:42:10.484890;Switch_on;1
2021-04-15 09:42:10.495101;radio nostalgia;1
2021-04-15 09:42:10.496728;Switch_on;1
2021-04-15 09:42:10.506938;radio nostalgia;1
2021-04-15 09:42:10.508554;Switch_on;1
2021-04-15 09:42:10.518866;radio nostalgia;1
2021-04-15 09:42:10.521211;Switch_on;1
2021-04-15 09:42:10.531560;radio nostalgia;1
2021-04-15 09:42:10.534386;Switch_on;1
2021-04-15 09:42:10.544715;radio nostalgia;1
2021-04-15 09:42:10.547612;Switch_on;1
2021-04-15 09:42:10.557952;radio nostalgia;1
2021-04-15 09:42:10.560849;Switch_on;1
2021-04-15 09:42:10.571181;radio nostalgia;1
2021-04-15 09:42:10.574012;Switch_on;1
2021-04-15 09:42:10.635397;sixty;1
2021-04-15 09:42:10.638264;Switch_on;1
2021-04-15 09:42:10.648572;sixty;1
2021-04-15 09:42:10.651470;Switch_on;1
2021-04-15 09:42:10.661795;sixty;1
2021-04-15 09:42:10.664609;Switch_on;1
2021-04-15 09:42:10.674905;sixty;1
2021-04-15 09:42:10.677705;Switch_on;1
2021-04-15 09:42:10.687992;sixty;1
2021-04-15 09:42:10.690852;Switch_on;1
2021-04-15 09:42:10.701156;sixty;1
2021-04-15 09:42:10.703971;Switch_on;1
2021-04-15 09:42:10.714266;sixty;1
2021-04-15 09:42:10.717060;Switch_on;1
2021-04-15 09:42:10.727350;sixty;1
2021-04-15 09:42:10.730166;Switch_on;1
2021-04-15 09:42:10.740527;sixty;1
2021-04-15 09:42:10.743337;Switch_on;1
2021-04-15 09:42:10.753630;sixty;1
2021-04-15 09:42:10.756441;Switch_on;1
2021-04-15 09:42:10.766733;sixty;1
2021-04-15 09:42:10.769543;Switch_on;1
2021-04-15 09:42:10.779838;sixty;1
2021-04-15 09:42:10.782722;Switch_on;1
2021-04-15 09:42:10.793100;sixty;1
2021-04-15 09:42:10.795912;Switch_on;1
2021-04-15 09:42:10.806203;sixty;1
2021-04-15 09:42:10.809006;Switch_on;1
2021-04-15 09:42:10.819295;sixty;1
2021-04-15 09:42:10.822234;Switch_on;1
2021-04-15 09:42:10.832553;sixty;1
2021-04-15 09:42:10.835360;Switch_on;1
2021-04-15 09:42:10.845653;sixty;1
2021-04-15 09:42:10.848472;Switch_on;1
2021-04-15 09:42:10.858766;sixty;1
2021-04-15 09:42:10.861668;Switch_on;1
2021-04-15 09:42:10.871980;sixty;1
2021-04-15 09:42:10.874783;Switch_on;1
2021-04-15 09:42:10.885078;sixty;1
2021-04-15 09:42:10.887919;Switch_on;1
2021-04-15 09:42:10.898220;sixty;1
2021-04-15 09:42:10.901119;Switch_on;1
2021-04-15 09:42:10.911438;sixty;1
2021-04-15 09:42:10.914242;Switch_on;1
2021-04-15 09:42:10.924690;sixty;1
2021-04-15 09:42:10.928096;Switch_on;1
2021-04-15 09:42:10.938658;sixty;1
2021-04-15 09:42:10.941925;Switch_on;1
2021-04-15 09:42:10.952472;sixty;1
2021-04-15 09:42:10.955854;Switch_on;1
2021-04-15 09:42:10.966418;sixty;1
2021-04-15 09:42:10.969545;Switch_on;1
2021-04-15 09:42:10.980044;sixty;1
2021-04-15 09:42:10.983654;Switch_on;1
2021-04-15 09:42:10.994595;sixty;1
2021-04-15 09:42:10.998122;Switch_on;1
2021-04-15 09:42:11.008795;sixty;1
2021-04-15 09:42:11.013657;Switch_on;1
2021-04-15 09:42:11.024341;sixty;1
2021-04-15 09:42:11.028225;Switch_on;1
2021-04-15 09:42:11.038741;sixty;1
2021-04-15 09:42:11.041408;Switch_on;1
2021-04-15 09:42:11.070655;sixty;1
2021-04-15 09:42:11.074355;Switch_on;1
2021-04-15 09:42:11.085261;sixty;1
2021-04-15 09:42:11.088677;Switch_on;1
2021-04-15 09:42:11.100075;sixty;1
2021-04-15 09:42:11.103449;Switch_on;1
2021-04-15 09:42:11.127219;sixty;1
2021-04-15 09:42:11.129341;Switch_on;1
2021-04-15 09:42:11.139821;sixty;1
2021-04-15 09:42:11.142737;Switch_on;1
2021-04-15 09:42:11.153601;sixty;1
2021-04-15 09:42:11.155495;Switch_on;1
2021-04-15 09:42:11.165723;sixty;1
2021-04-15 09:42:11.167376;Switch_on;1
2021-04-15 09:42:11.177655;sixty;1
2021-04-15 09:42:11.179537;Switch_on;1
2021-04-15 09:42:11.189824;sixty;1
2021-04-15 09:42:11.191782;Switch_on;1
2021-04-15 09:42:11.202184;sixty;1
2021-04-15 09:42:11.204109;Switch_on;1
2021-04-15 09:42:11.214477;sixty;1
2021-04-15 09:42:11.216419;Switch_on;1
2021-04-15 09:42:11.226767;sixty;1
2021-04-15 09:42:11.228972;Switch_on;1
2021-04-15 09:42:11.239512;sixty;1
2021-04-15 09:42:11.241469;Switch_on;1
2021-04-15 09:42:11.251764;sixty;1
2021-04-15 09:42:11.253416;Switch_on;1
2021-04-15 09:42:11.263618;sixty;1
2021-04-15 09:42:11.265260;Switch_on;1
2021-04-15 09:42:11.275458;sixty;1
2021-04-15 09:42:11.277076;Switch_on;1
2021-04-15 09:42:11.287376;sixty;1
2021-04-15 09:42:11.290079;Switch_on;1
2021-04-15 09:42:11.300437;sixty;1
2021-04-15 09:42:11.302107;Switch_on;1
2021-04-15 09:42:11.312310;sixty;1
2021-04-15 09:42:11.313933;Switch_on;1
2021-04-15 09:42:11.324132;sixty;1
2021-04-15 09:42:11.325767;Switch_on;1
2021-04-15 09:42:11.335963;sixty;1
2021-04-15 09:42:11.337584;Switch_on;1
2021-04-15 09:42:11.347878;sixty;1
2021-04-15 09:42:11.350807;Switch_on;1
2021-04-15 09:42:11.361936;sixty;1
2021-04-15 09:42:11.364077;Switch_on;1
2021-04-15 09:42:11.374469;sixty;1
2021-04-15 09:42:11.376608;Switch_on;1
2021-04-15 09:42:11.387869;sixty;1
2021-04-15 09:42:11.390958;Switch_on;1
2021-04-15 09:42:11.401864;sixty;1
2021-04-15 09:42:11.409900;Switch_on;1
2021-04-15 09:42:11.426764;sixty;1
2021-04-15 09:42:11.429957;Switch_on;1
2021-04-15 09:42:11.442406;sixty;1
2021-04-15 09:42:11.447898;Switch_on;1
2021-04-15 09:42:11.458889;sixty;1
2021-04-15 09:42:11.467360;Switch_on;1
2021-04-15 09:42:11.481451;sixty;1
2021-04-15 09:42:11.483644;Switch_on;1
2021-04-15 09:42:11.495472;sixty;1
2021-04-15 09:42:11.497734;Switch_on;1
2021-04-15 09:42:11.566711;radio nostalgia;1
2021-04-15 09:42:11.569276;Switch_on;1
2021-04-15 09:42:11.579899;radio nostalgia;1
2021-04-15 09:42:11.581678;Switch_on;1
2021-04-15 09:42:11.591928;radio nostalgia;1
2021-04-15 09:42:11.593561;Switch_on;1
2021-04-15 09:42:11.603817;radio nostalgia;1
2021-04-15 09:42:11.605883;Switch_on;1
2021-04-15 09:42:11.616388;radio nostalgia;1
2021-04-15 09:42:11.618315;Switch_on;1
2021-04-15 09:42:11.628696;radio nostalgia;1
2021-04-15 09:42:11.630673;Switch_on;1
2021-04-15 09:42:11.641050;radio nostalgia;1
2021-04-15 09:42:11.642972;Switch_on;1
2021-04-15 09:42:11.653311;radio nostalgia;1
2021-04-15 09:42:11.655193;Switch_on;1
2021-04-15 09:42:11.665431;radio nostalgia;1
2021-04-15 09:42:11.667069;Switch_on;1
2021-04-15 09:42:11.677280;radio nostalgia;1
2021-04-15 09:42:11.678895;Switch_on;1
2021-04-15 09:42:11.689104;radio nostalgia;1
2021-04-15 09:42:11.690791;Switch_on;1
2021-04-15 09:42:11.701353;radio nostalgia;1
2021-04-15 09:42:11.703814;Switch_on;1
2021-04-15 09:42:11.714190;radio nostalgia;1
2021-04-15 09:42:11.716045;Switch_on;1
2021-04-15 09:42:11.726280;radio nostalgia;1
2021-04-15 09:42:11.727913;Switch_on;1
2021-04-15 09:42:11.738122;radio nostalgia;1
2021-04-15 09:42:11.739742;Switch_on;1
2021-04-15 09:42:11.749962;radio nostalgia;1
2021-04-15 09:42:11.751642;Switch_on;1
2021-04-15 09:42:11.761862;radio nostalgia;1
2021-04-15 09:42:11.763486;Switch_on;1
2021-04-15 09:42:11.773694;radio nostalgia;1
2021-04-15 09:42:11.775306;Switch_on;1
2021-04-15 09:42:11.785509;radio nostalgia;1
2021-04-15 09:42:11.787123;Switch_on;1
2021-04-15 09:42:11.797372;radio nostalgia;1
2021-04-15 09:42:11.800241;Switch_on;1
2021-04-15 09:42:11.811226;radio nostalgia;1
2021-04-15 09:42:11.813764;Switch_on;1
2021-04-15 09:42:11.824283;radio nostalgia;1
2021-04-15 09:42:11.826395;Switch_on;1
2021-04-15 09:42:11.836726;radio nostalgia;1
2021-04-15 09:42:11.840810;Switch_on;1
2021-04-15 09:42:11.852027;radio nostalgia;1
2021-04-15 09:42:11.855956;Switch_on;1
2021-04-15 09:42:11.867463;radio nostalgia;1
2021-04-15 09:42:11.872128;Switch_on;1
2021-04-15 09:42:12.004955;Klassiek;1
2021-04-15 09:42:12.009574;Switch_on;1
2021-04-15 09:42:12.020754;Klassiek;1
2021-04-15 09:42:12.022610;Switch_on;1
2021-04-15 09:42:12.032876;Klassiek;1
2021-04-15 09:42:12.034654;Switch_on;1
2021-04-15 09:42:12.044894;Klassiek;1
2021-04-15 09:42:12.046517;Switch_on;1
2021-04-15 09:42:12.056732;Klassiek;1
2021-04-15 09:42:12.058378;Switch_on;1
2021-04-15 09:42:12.068667;Klassiek;1
2021-04-15 09:42:12.070606;Switch_on;1
2021-04-15 09:42:12.081022;Klassiek;1
2021-04-15 09:42:12.082939;Switch_on;1
2021-04-15 09:42:12.093320;Klassiek;1
2021-04-15 09:42:12.095651;Switch_on;1
2021-04-15 09:42:12.106332;Klassiek;1
2021-04-15 09:42:12.108927;Switch_on;1
2021-04-15 09:42:12.119669;Klassiek;1
2021-04-15 09:42:12.121722;Switch_on;1
2021-04-15 09:42:12.132144;Klassiek;1
2021-04-15 09:42:12.134111;Switch_on;1
2021-04-15 09:42:12.144519;Klassiek;1
2021-04-15 09:42:12.146486;Switch_on;1
2021-04-15 09:42:12.156883;Klassiek;1
2021-04-15 09:42:12.159215;Switch_on;1
2021-04-15 09:42:12.169665;Klassiek;1
2021-04-15 09:42:12.172189;Switch_on;1
2021-04-15 09:42:12.182657;Klassiek;1
2021-04-15 09:42:12.184799;Switch_on;1
2021-04-15 09:42:12.195251;Klassiek;1
2021-04-15 09:42:12.197645;Switch_on;1
2021-04-15 09:42:12.208157;Klassiek;1
2021-04-15 09:42:12.210540;Switch_on;1
2021-04-15 09:42:12.221017;Klassiek;1
2021-04-15 09:42:12.222965;Switch_on;1
2021-04-15 09:42:12.233366;Klassiek;1
2021-04-15 09:42:12.235633;Switch_on;1
2021-04-15 09:42:12.246089;Klassiek;1
2021-04-15 09:42:12.248462;Switch_on;1
2021-04-15 09:42:12.258952;Klassiek;1
2021-04-15 09:42:12.260976;Switch_on;1
2021-04-15 09:42:12.301566;Nederlands;1
2021-04-15 09:42:12.304439;Switch_on;1
2021-04-15 09:42:12.315376;Nederlands;1
2021-04-15 09:42:12.318197;Switch_on;1
2021-04-15 09:42:12.330956;Nederlands;1
2021-04-15 09:42:12.333778;Switch_on;1
2021-04-15 09:42:12.344275;Nederlands;1
2021-04-15 09:42:12.346177;Switch_on;1
2021-04-15 09:42:12.356549;Nederlands;1
2021-04-15 09:42:12.358461;Switch_on;1
2021-04-15 09:42:12.372466;Nederlands;1
2021-04-15 09:42:12.375425;Switch_on;1
2021-04-15 09:42:12.386228;Nederlands;1
2021-04-15 09:42:12.389093;Switch_on;1
2021-04-15 09:42:12.399731;Nederlands;1
2021-04-15 09:42:12.401749;Switch_on;1
2021-04-15 09:42:12.412033;Nederlands;1
2021-04-15 09:42:12.413674;Switch_on;1
2021-04-15 09:42:12.423907;Nederlands;1
2021-04-15 09:42:12.425535;Switch_on;1
2021-04-15 09:42:12.435760;Nederlands;1
2021-04-15 09:42:12.437380;Switch_on;1
2021-04-15 09:42:12.447602;Nederlands;1
2021-04-15 09:42:12.449217;Switch_on;1
2021-04-15 09:42:12.459442;Nederlands;1
2021-04-15 09:42:12.461105;Switch_on;1
2021-04-15 09:42:12.471550;Nederlands;1
2021-04-15 09:42:12.473763;Switch_on;1
2021-04-15 09:42:12.488368;Nederlands;1
2021-04-15 09:42:12.490398;Switch_on;1
2021-04-15 09:42:12.500802;Nederlands;1
2021-04-15 09:42:12.502773;Switch_on;1
2021-04-15 09:42:12.513221;Nederlands;1
2021-04-15 09:42:12.515169;Switch_on;1
2021-04-15 09:42:12.525669;Nederlands;1
2021-04-15 09:42:12.527664;Switch_on;1
2021-04-15 09:42:12.538159;Nederlands;1
2021-04-15 09:42:12.540139;Switch_on;1
2021-04-15 09:42:12.550693;Nederlands;1
2021-04-15 09:42:12.552800;Switch_on;1
2021-04-15 09:42:12.563473;Nederlands;1
2021-04-15 09:42:12.565432;Switch_on;1
2021-04-15 09:42:12.575844;Nederlands;1
2021-04-15 09:42:12.577809;Switch_on;1
2021-04-15 09:42:12.588191;Nederlands;1
2021-04-15 09:42:12.590131;Switch_on;1
2021-04-15 09:42:12.600896;Nederlands;1
2021-04-15 09:42:12.603029;Switch_on;1
2021-04-15 09:42:12.613565;Nederlands;1
2021-04-15 09:42:12.615510;Switch_on;1
2021-04-15 09:42:12.625872;Nederlands;1
2021-04-15 09:42:12.627824;Switch_on;1
2021-04-15 09:42:12.638379;Nederlands;1
2021-04-15 09:42:12.641359;Switch_on;1
2021-04-15 09:42:12.651910;Nederlands;1
2021-04-15 09:42:12.654722;Switch_on;1
2021-04-15 09:42:12.665201;Nederlands;1
2021-04-15 09:42:12.667980;Switch_on;1
2021-04-15 09:42:12.678457;Nederlands;1
2021-04-15 09:42:12.681418;Switch_on;1
2021-04-15 09:42:12.694401;Nederlands;1
2021-04-15 09:42:12.698615;Switch_on;1
2021-04-15 09:42:12.715566;Nederlands;1
2021-04-15 09:42:12.719635;Switch_on;1
2021-04-15 09:42:12.730328;Nederlands;1
2021-04-15 09:42:12.733143;Switch_on;1
2021-04-15 09:42:12.743518;Nederlands;1
2021-04-15 09:42:12.745240;Switch_on;1
2021-04-15 09:42:12.755536;Nederlands;1
2021-04-15 09:42:12.757189;Switch_on;1
2021-04-15 09:42:12.767415;Nederlands;1
2021-04-15 09:42:12.769037;Switch_on;1
2021-04-15 09:42:12.779289;Nederlands;1
2021-04-15 09:42:12.781163;Switch_on;1
2021-04-15 09:42:12.791453;Nederlands;1
2021-04-15 09:42:12.793095;Switch_on;1
2021-04-15 09:42:12.803323;Nederlands;1
2021-04-15 09:42:12.804932;Switch_on;1
2021-04-15 09:42:12.815151;Nederlands;1
2021-04-15 09:42:12.816760;Switch_on;1
2021-04-15 09:42:12.826979;Nederlands;1
2021-04-15 09:42:12.828583;Switch_on;1
2021-04-15 09:42:12.838802;Nederlands;1
2021-04-15 09:42:12.840460;Switch_on;1
2021-04-15 09:42:12.850691;Nederlands;1
2021-04-15 09:42:12.852303;Switch_on;1
2021-04-15 09:42:12.862523;Nederlands;1
2021-04-15 09:42:12.864126;Switch_on;1
2021-04-15 09:42:12.874372;Nederlands;1
2021-04-15 09:42:12.876138;Switch_on;1
2021-04-15 09:42:12.886387;Nederlands;1
2021-04-15 09:42:12.888011;Switch_on;1
2021-04-15 09:42:12.898233;Nederlands;1
2021-04-15 09:42:12.899847;Switch_on;1
2021-04-15 09:42:12.910070;Nederlands;1
2021-04-15 09:42:12.911747;Switch_on;1
2021-04-15 09:42:12.921986;Nederlands;1
2021-04-15 09:42:12.923601;Switch_on;1
2021-04-15 09:42:12.933825;Nederlands;1
2021-04-15 09:42:12.935441;Switch_on;1
2021-04-15 09:42:12.945664;Nederlands;1
2021-04-15 09:42:12.947269;Switch_on;1
2021-04-15 09:42:12.957488;Nederlands;1
2021-04-15 09:42:12.959106;Switch_on;1
2021-04-15 09:42:12.969458;Nederlands;1
2021-04-15 09:42:12.971252;Switch_on;1
2021-04-15 09:42:12.981510;Nederlands;1
2021-04-15 09:42:12.983138;Switch_on;1
2021-04-15 09:42:12.993361;Nederlands;1
2021-04-15 09:42:12.994972;Switch_on;1
2021-04-15 09:42:13.005194;Nederlands;1
2021-04-15 09:42:13.006799;Switch_on;1
2021-04-15 09:42:13.017019;Nederlands;1
2021-04-15 09:42:13.018636;Switch_on;1
2021-04-15 09:42:13.028859;Nederlands;1
2021-04-15 09:42:13.030576;Switch_on;1
2021-04-15 09:42:13.040818;Nederlands;1
2021-04-15 09:42:13.042433;Switch_on;1
2021-04-15 09:42:13.052655;Nederlands;1
2021-04-15 09:42:13.054268;Switch_on;1
2021-04-15 09:42:13.064491;Nederlands;1
2021-04-15 09:42:13.066094;Switch_on;1
2021-04-15 09:42:13.076315;Nederlands;1
2021-04-15 09:42:13.077944;Switch_on;1
2021-04-15 09:42:13.088168;Nederlands;1
2021-04-15 09:42:13.089771;Switch_on;1
2021-04-15 09:42:13.099990;Nederlands;1
2021-04-15 09:42:13.101637;Switch_on;1
2021-04-15 09:42:13.111870;Nederlands;1
2021-04-15 09:42:13.113491;Switch_on;1
2021-04-15 09:42:13.123718;Nederlands;1
2021-04-15 09:42:13.125343;Switch_on;1
2021-04-15 09:42:13.135566;Nederlands;1
2021-04-15 09:42:13.137171;Switch_on;1
2021-04-15 09:42:13.147392;Nederlands;1
2021-04-15 09:42:13.148995;Switch_on;1
2021-04-15 09:42:13.159212;Nederlands;1
2021-04-15 09:42:13.160865;Switch_on;1
2021-04-15 09:42:13.171102;Nederlands;1
2021-04-15 09:42:13.172732;Switch_on;1
2021-04-15 09:42:13.182955;Nederlands;1
2021-04-15 09:42:13.184555;Switch_on;1
2021-04-15 09:42:13.194775;Nederlands;1
2021-04-15 09:42:13.196385;Switch_on;1
2021-04-15 09:42:13.206609;Nederlands;1
2021-04-15 09:42:13.208212;Switch_on;1
2021-04-15 09:42:13.218429;Nederlands;1
2021-04-15 09:42:13.220036;Switch_on;1
2021-04-15 09:42:13.230293;Nederlands;1
2021-04-15 09:42:13.231904;Switch_on;1
2021-04-15 09:42:13.242125;Nederlands;1
2021-04-15 09:42:13.243731;Switch_on;1
2021-04-15 09:42:13.253950;Nederlands;1
2021-04-15 09:42:13.255561;Switch_on;1
2021-04-15 09:42:13.265780;Nederlands;1
2021-04-15 09:42:13.267380;Switch_on;1
2021-04-15 09:42:13.277601;Nederlands;1
2021-04-15 09:42:13.279219;Switch_on;1
2021-04-15 09:42:13.289441;Nederlands;1
2021-04-15 09:42:13.291115;Switch_on;1
2021-04-15 09:42:13.301354;Nederlands;1
2021-04-15 09:42:13.302965;Switch_on;1
2021-04-15 09:42:13.313185;Nederlands;1
2021-04-15 09:42:13.314794;Switch_on;1
2021-04-15 09:42:13.371467;Klassiek;1
2021-04-15 09:42:13.373334;Switch_on;1
2021-04-15 09:42:13.383589;Klassiek;1
2021-04-15 09:42:13.385236;Switch_on;1
2021-04-15 09:42:13.396043;Klassiek;1
2021-04-15 09:42:13.398841;Switch_on;1
2021-04-15 09:42:13.409830;Klassiek;1
2021-04-15 09:42:13.412425;Switch_on;1
2021-04-15 09:42:13.423068;Klassiek;1
2021-04-15 09:42:13.424928;Switch_on;1
2021-04-15 09:42:13.435178;Klassiek;1
2021-04-15 09:42:13.436854;Switch_on;1
2021-04-15 09:42:13.447532;Klassiek;1
2021-04-15 09:42:13.452395;Switch_on;1
2021-04-15 09:42:13.463901;Klassiek;1
2021-04-15 09:42:13.469044;Switch_on;1
2021-04-15 09:42:13.479899;Klassiek;1
2021-04-15 09:42:13.484191;Switch_on;1
2021-04-15 09:42:13.504286;Klassiek;1
2021-04-15 09:42:13.507890;Switch_on;1
2021-04-15 09:42:13.518415;Klassiek;1
2021-04-15 09:42:13.522084;Switch_on;1
2021-04-15 09:42:13.532639;Klassiek;1
2021-04-15 09:42:13.536299;Switch_on;1
2021-04-15 09:42:13.547373;Klassiek;1
2021-04-15 09:42:13.549948;Switch_on;1
2021-04-15 09:42:13.560503;Klassiek;1
2021-04-15 09:42:13.562505;Switch_on;1
2021-04-15 09:42:13.572975;Klassiek;1
2021-04-15 09:42:13.574973;Switch_on;1
2021-04-15 09:42:13.585440;Klassiek;1
2021-04-15 09:42:13.587700;Switch_on;1
2021-04-15 09:42:13.598327;Klassiek;1
2021-04-15 09:42:13.600367;Switch_on;1
2021-04-15 09:42:13.610784;Klassiek;1
2021-04-15 09:42:13.612737;Switch_on;1
2021-04-15 09:42:13.623100;Klassiek;1
2021-04-15 09:42:13.625046;Switch_on;1
2021-04-15 09:42:13.635433;Klassiek;1
2021-04-15 09:42:13.637546;Switch_on;1
2021-04-15 09:42:13.648111;Klassiek;1
2021-04-15 09:42:13.650030;Switch_on;1
2021-04-15 09:42:13.660482;Klassiek;1
2021-04-15 09:42:13.662421;Switch_on;1
2021-04-15 09:42:13.672770;Klassiek;1
2021-04-15 09:42:13.674710;Switch_on;1
2021-04-15 09:42:13.685061;Klassiek;1
2021-04-15 09:42:13.686989;Switch_on;1
2021-04-15 09:42:13.697339;Klassiek;1
2021-04-15 09:42:13.699283;Switch_on;1
